Robert Tonyan,TE,GBP,2980
2021 Late 2nd,PI,FA,2938
Pat Freiermuth,TE,PIT,2938
2022 Late 2nd,PI,FA,2923
Denzel Mims,WR,NYJ,2906
Mecole Hardman,WR,KCC,2848
Parris Campbell,WR,IND,2841
Darrell Henderson,RB,LAR,2825
Hunter Henry,TE,NEP,2813
Leonard Fournette,RB,TBB,2791
Amari Rodgers,WR,GBP,2759
2023 Late 2nd,PI,FA,2743
Gus Edwards,RB,BAL,2717
DeVante Parker,WR,MIA,2700
Dyami Brown,WR,WAS,2698
Russell Gage,WR,ATL,2667
Kenyan Drake,RB,LVR,2601
Nico Collins,WR,HOU,2584
Raheem Mostert,RB,SFO,2565
Nyheim Hines,RB,IND,2560
Antonio Brown,WR,TBB,2550
Gerald Everett,TE,SEA,2549
Bryan Edwards,WR,LVR,2542
Alexander Mattison,RB,MIN,2466
Evan Engram,TE,NYG,2454
Kenneth Gainwell,RB,PHI,2419
Kellen Mond,QB,MIN,2409
Tyler Higbee,TE,LAR,2388
Teddy Bridgewater,QB,DEN,2382
Jamaal Williams,RB,DET,2350
Ryan Fitzpatrick,QB,WAS,2349
Taysom Hill,QB,NOS,2344
James Conner,RB,ARI,2310
Chuba Hubbard,RB,CAR,2298
Melvin Gordon,RB,DEN,2297
Devin Singletary,RB,BUF,2250
Logan Thomas,TE,WAS,2213
Davis Mills,QB,HOU,2206
Drew Lock,QB,DEN,2186
Jimmy Garoppolo,QB,SFO,2184
Christian Kirk,WR,ARI,2099
Jakobi Meyers,WR,NEP,2066
Marvin Jones,WR,JAC,2043
Kyle Trask,QB,TBB,2002
Rhamondre Stevenson,RB,NEP,1935
Nelson Agholor,WR,NEP,1932
Van Jefferson,WR,LAR,1888
KJ Hamler,WR,DEN,1866
D'Wayne Eskridge,WR,SEA,1857
Elijah Mitchell,RB,SFO,1837
2021 Early 3rd,PI,FA,1803
Anthony Firkser,TE,TEN,1777
Blake Jarwin,TE,DAL,1716
Cam Newton,QB,NEP,1687
Josh Palmer,WR,LAC,1686
OJ Howard,TE,TBB,1683
Austin Hooper,TE,CLE,1683
Quintez Cephus,WR,DET,1651
2021 Mid 3rd,PI,FA,1648
Darius Slayton,WR,NYG,1640
2023 Early 3rd,PI,FA,1634
Noah Gray,TE,KCC,1629
Darrynton Evans,RB,TEN,1596
Ben Roethlisberger,QB,PIT,1594
Tarik Cohen,RB,CHI,1590
JD McKissic,RB,WAS,1589
David Johnson,RB,HOU,1551
Sterling Shepard,WR,NYG,1549
Harrison Bryant,TE,CLE,1538
2022 Early 3rd,PI,FA,1536
2022 Mid 3rd,PI,FA,1514
Tylan Wallace,WR,BAL,1507
Jamison Crowder,WR,NYJ,1500
Tyler Johnson,WR,TBB,1490
Tutu Atwell,WR,LAR,1485
Marlon Mack,RB,IND,1477
Phillip Lindsay,RB,HOU,1475
TY Hilton,WR,IND,1423
Dalton Schultz,TE,DAL,1408
John Brown,WR,LVR,1401
Rob Gronkowski,TE,TBB,1399
Javian Hawkins,RB,ATL,1391
Allen Lazard,WR,GBP,1385
Salvon Ahmed,RB,MIA,1378
Rashaad Penny,RB,SEA,1362
Brevin Jordan,TE,HOU,1362
2022 Late 3rd,PI,FA,1356
Donovan Peoples-Jones,WR,CLE,1349
2021 Late 3rd,PI,FA,1348
2023 Mid 3rd,PI,FA,1344
Jeffery Wilson,RB,SFO,1343
Preston Williams,WR,MIA,1323
Dawson Knox,TE,BUF,1318
Tre'Quan Smith,WR,NOS,1305
Hayden Hurst,TE,ATL,1288
Hunter Renfrow,WR,LVR,1286
Cole Beasley,WR,BUF,1271
Chris Evans,RB,CIN,1270
Larry Rountree,RB,LAC,1259
Olamide Zaccheaus,WR,ATL,1258
Tim Patrick,WR,DEN,1256
2023 Late 3rd,PI,FA,1228
David Njoku,TE,CLE,1204
Marquez Callaway,WR,NOS,1202
Scott Miller,WR,TBB,1196
Anthony Schwartz,WR,CLE,1186
Breshad Perriman,WR,DET,1176
Khalil Herbert,RB,CHI,1175
Jermar Jefferson,RB,DET,1172
Dez Fitzpatrick,WR,TEN,1171
Hunter Long,TE,MIA,1163
Zach Ertz,TE,PHI,1162
Tyrell Williams,WR,DET,1146
Sammy Watkins,WR,BAL,1143
Anthony Miller,WR,CHI,1142
Ty Johnson,RB,NYJ,1103
Jalen Guyton,WR,LAC,1100
Cornell Powell,WR,KCC,1089
Joshua Kelley,RB,LAC,1078
Zach Pascal,WR,IND,1067
Gardner Minshew,QB,JAC,1063
Marquez Valdes-Scantling,WR,GBP,1044
Rashard Higgins,WR,CLE,1041
Latavius Murray,RB,NOS,1038
James Washington,WR,PIT,1035
Ke'Shawn Vaughn,RB,TBB,1026
La'Mical Perine,RB,NYJ,1022
Tyron Johnson,WR,LAC,1014
Emmanuel Sanders,WR,BUF,1010
Kendrick Bourne,WR,NEP,997
Tyrod Taylor,QB,HOU,975
Demarcus Robinson,WR,KCC,959
Lynn Bowden,WR,MIA,958
Collin Johnson,WR,JAC,942
Marcus Mariota,QB,LVR,933
Josh Reynolds,WR,TEN,926
Dazz Newsome,WR,CHI,920
Eric Ebron,TE,PIT,902
Donald Parham,TE,LAC,890
Taylor Heinicke,QB,WAS,881
Jacob Harris,TE,LAR,881
Gerrid Doaks,RB,MIA,870
Devin Duvernay,WR,BAL,864
DeeJay Dallas,RB,SEA,853
Keelan Cole,WR,NYJ,838
Tommy Tremble,TE,CAR,836
Ihmir Smith-Marsette,WR,MIN,834
Hunter Bryant,TE,DET,825
Albert Okwuegbunam,TE,DEN,825
Darrel Williams,RB,KCC,808
Tevin Coleman,RB,NYJ,808
Sony Michel,RB,NEP,807
Anthony McFarland,RB,PIT,801
2022 Early 4th,PI,FA,794
Jaelon Darden,WR,TBB,787
James White,RB,NEP,734
Chris Herndon,TE,NYJ,733
Jared Cook,TE,LAC,723
Jaret Patterson,RB,WAS,722
2021 Mid 4th,PI,FA,717
Kylin Hill,RB,GBP,714
Qadree Ollison,RB,ATL,713
Travis Fulgham,WR,PHI,702
Ian Thomas,TE,CAR,694
Damien Williams,RB,CHI,692
2021 Early 4th,PI,FA,685
Malcolm Brown,RB,MIA,684
Jalen Hurd,WR,SFO,680
Samaje Perine,RB,CIN,668
Andy Dalton,QB,CHI,664
Dwayne Haskins,QB,PIT,664
Mo Alie-Cox,TE,IND,660
2022 Mid 4th,PI,FA,652
Ian Book,QB,NOS,645
Miles Boykin,WR,BAL,642
Kene Nwangwu,RB,MIN,634
AJ Green,WR,ARI,625
Eno Benjamin,RB,ARI,625
David Moore,WR,CAR,621
2023 Mid 4th,PI,FA,620
Justin Jackson,RB,LAC,603
Giovani Bernard,RB,TBB,603
Wayne Gallman,RB,SFO,602
JJ Taylor,RB,NEP,602
Will Dissly,TE,SEA,601
Mitchell Trubisky,QB,BUF,593
N'Keal Harry,WR,NEP,591
Isaiah Hodgins,WR,BUF,578
Tre' McKitty,TE,LAC,575
Kerryon Johnson,RB,PHI,572
Jamycal Hasty,RB,SFO,559
Jacob Hollister,TE,BUF,556
Kylen Granson,TE,IND,556
Keke Coutee,WR,HOU,555
Byron Pringle,WR,KCC,554
Auden Tate,WR,CIN,552
Antonio Gandy-Golden,WR,WAS,551
Cam Sims,WR,WAS,549
