Van Jefferson,WR,LAR,2075
Russell Gage,WR,ATL,2036
JD McKissic,RB,WAS,2014
Jeffery Wilson,RB,SFO,1991
Marvin Jones,WR,DET,1980
Daniel Jones,QB,NYG,1890
Tyler Higbee,TE,LAR,1872
Jakobi Meyers,WR,NEP,1845
Nelson Agholor,WR,LVR,1827
Ke'Shawn Vaughn,RB,TBB,1824
Jared Goff,QB,DET,1801
Zach Ertz,TE,PHI,1766
2021 Mid 3rd,PI,FA,1739
Tarik Cohen,RB,CHI,1724
Kirk Cousins,QB,MIN,1724
2022 Early 3rd,PI,FA,1696
Tim Patrick,WR,DEN,1666
Quintez Cephus,WR,DET,1657
La'Mical Perine,RB,NYJ,1654
James Washington,WR,PIT,1620
Anthony McFarland,RB,PIT,1599
Matt Ryan,QB,ATL,1570
Todd Gurley,RB,ATL,1543
Derek Carr,QB,LVR,1535
Tom Brady,QB,TBB,1531
Tyler Johnson,WR,TBB,1526
Carson Wentz,QB,PHI,1517
John Brown,WR,BUF,1515
Joshua Kelley,RB,LAC,1441
Donovan Peoples-Jones,WR,CLE,1439
Marlon Mack,RB,IND,1424
TY Hilton,WR,IND,1422
Hunter Renfrow,WR,LVR,1411
Adam Trautman,TE,NOS,1411
Harrison Bryant,TE,CLE,1405
Scott Miller,WR,TBB,1387
2022 Mid 3rd,PI,FA,1352
Marquez Valdes-Scantling,WR,GBP,1347
Rashard Higgins,WR,CLE,1310
Blake Jarwin,TE,DAL,1307
2021 Late 3rd,PI,FA,1285
Dawson Knox,TE,BUF,1280
Sony Michel,RB,NEP,1256
Mike Davis,RB,CAR,1248
Keke Coutee,WR,HOU,1233
Anthony Miller,WR,CHI,1196
N'Keal Harry,WR,NEP,1177
Sam Darnold,QB,NYJ,1176
Dalton Schultz,TE,DAL,1166
Jameis Winston,QB,NOS,1155
Taysom Hill,QB,NOS,1154
Salvon Ahmed,RB,MIA,1126
Latavius Murray,RB,NOS,1107
OJ Howard,TE,TBB,1092
David Njoku,TE,CLE,1064
Benny Snell,RB,PIT,1047
DeeJay Dallas,RB,SEA,1042
Justin Jackson,RB,LAC,1038
Jordan Love,QB,GBP,1018
Drew Lock,QB,DEN,1003
Devin Duvernay,WR,BAL,996
Lynn Bowden,RB,MIA,987
2022 Late 3rd,PI,FA,967
Josh Reynolds,WR,LAR,965
Jalen Guyton,WR,LAC,952
Tre'Quan Smith,WR,NOS,950
Eric Ebron,TE,PIT,934
Gerald Everett,TE,LAR,923
Chris Herndon,TE,NYJ,915
Travis Fulgham,WR,PHI,900
Zach Pascal,WR,IND,878
Darrynton Evans,RB,TEN,867
Sammy Watkins,WR,KCC,857
Antonio Gandy-Golden,WR,WAS,851
Damien Williams,RB,KCC,832
Rob Gronkowski,TE,TBB,809
Wayne Gallman,RB,NYG,780
Keelan Cole,WR,JAC,749
Collin Johnson,WR,JAC,748
Andy Isabella,WR,ARI,739
Miles Boykin,WR,BAL,729
Breshad Perriman,WR,NYJ,723
Jamycal Hasty,RB,SFO,723
Le'Veon Bell,RB,KCC,682
Donald Parham,TE,LAC,671
James White,RB,NEP,664
Darrel Williams,RB,KCC,648
Kerryon Johnson,RB,DET,646
Steven Sims,WR,WAS,646
Jimmy Garoppolo,QB,SFO,631
Eno Benjamin,RB,ARI,593
Jerick McKinnon,RB,SFO,588
Teddy Bridgewater,QB,CAR,586
